time,respirationRate
0,17.9
1,18.1
2,18.6
3,19.0
4,19.2
5,19.5
6,19.7
7,19.8
8,20.0
9,19.9
10,19.9
11,21.3
12,21.3
13,21.2
14,21.1
15,21.0
16,20.9
17,20.8
18,20.6
19,20.4
20,20.2
21,20.0
22,19.9
23,19.8
24,19.8
25,19.8
26,19.7
27,19.6
28,19.5
29,19.4
30,19.4
31,19.4
32,19.5
33,19.7
34,20.0
35,19.9
36,19.5
37,19.3
38,19.2
39,19.4
40,19.5
41,19.4
42,19.3
43,19.2
44,19.1
45,19.2
46,19.2
47,19.3
48,19.5
49,19.6
50,20.1
51,20.4
52,20.7
53,20.7
54,20.4
55,20.2
56,20.0
57,19.8
58,19.6
59,19.5
60,19.5
61,19.5
62,19.5
63,19.3
64,19.1
65,19.4
66,19.7
67,19.9
68,20.0
69,20.0
70,20.0
71,20.1
72,20.2
73,20.2
74,20.1
75,19.9
76,19.8
77,20.0
78,20.1
79,20.2
80,20.2
81,20.2
82,20.2
83,20.2
84,20.2
85,20.1
86,20.1
87,20.0
88,19.9
89,19.8
90,19.8
91,19.7
92,19.4
93,19.0
94,18.8
95,18.6
96,18.2
97,17.5
98,17.2
99,17.0
100,17.0
101,17.0
102,17.2
103,17.5
104,17.7
105,17.9
106,17.9
107,18.0
108,18.2
109,18.6
110,19.0
111,19.2
112,19.4
113,19.4
114,19.6
115,19.8
116,20.0
117,20.2
118,20.0
119,19.8
120,19.7
121,19.6
122,19.6
123,19.6
124,19.5
125,19.5
126,19.4
127,19.4
128,19.3
129,19.3
130,19.8
131,20.3
132,20.6
133,20.5
134,20.3
135,20.4
136,20.5
137,20.5
138,20.5
139,20.5
140,20.4
141,20.8
142,21.1
143,21.3
144,21.2
145,21.1
146,21.0
147,21.0
148,21.1
149,21.1
150,20.8
151,20.6
152,20.5
153,20.4
154,20.4
155,20.2
156,19.9
157,19.8
158,19.7
159,19.7
160,19.8
161,19.9
162,20.2
163,20.4
164,20.5
165,20.5
166,20.5
167,20.4
168,20.2
169,20.4
170,20.7
171,21.0
172,21.2
173,21.2
174,21.2
175,21.0
176,20.7
177,20.4
178,20.2
179,19.7
180,19.3
181,18.9
182,19.1
183,19.3
184,19.4
185,19.1
186,19.0
187,19.0
188,19.2
189,19.4
190,19.5
191,19.5
192,19.5
193,19.5
194,19.6
195,19.6
196,19.6
197,19.5
198,19.5
199,19.4
200,19.4
201,19.4
202,19.5
203,19.8
204,20.0
205,20.0
206,19.9
207,19.8
208,19.7
209,19.7
210,19.7
211,20.2
212,20.7
213,21.1
214,21.3
215,21.3
216,21.2
217,21.1
218,21.0
219,20.9
220,21.0
221,21.1
222,21.2
223,21.1
224,21.0
225,20.9
226,20.9
227,20.8
228,21.0
229,21.4
230,21.6
231,21.6
232,21.4
233,21.3
234,21.5
235,21.7
236,21.8
237,21.3
238,20.9
239,20.9
240,20.6
241,20.1
242,19.8
243,19.5
244,19.5
245,19.5
246,19.5
247,19.6
248,19.8
249,19.9
250,20.1
251,20.3
252,20.4
253,20.4
254,20.5
255,20.6
256,20.6
257,20.7
258,20.7
259,20.7
260,20.6
261,20.3
262,19.9
263,19.5
264,19.3
265,19.3
266,19.3
267,19.3
268,19.3
269,19.1
270,19.1
271,19.0
272,19.0
273,19.0
274,18.9
275,18.9
276,18.8
277,18.8
278,18.8
279,18.8
280,18.8
281,18.8
282,18.8
283,18.8
284,18.8
285,18.8
286,18.6
287,18.5
288,18.4
289,18.2
290,18.1
291,17.9
292,17.8
293,17.7
294,17.6
295,17.4
296,17.0
297,16.9
298,16.8
299,16.8
300,16.8
301,16.7
302,16.7
303,16.7
304,16.5
305,16.5
306,16.4
307,16.4
308,16.5
309,16.5
310,16.8
311,17.0
312,17.2
313,17.4
314,17.5
315,17.6
316,17.9
317,18.2
318,18.5
319,18.7
320,18.9
321,19.1
322,19.2
323,19.4
324,19.4
325,19.5
326,19.5
327,19.5
328,19.4
329,19.3
330,19.3
331,19.2
332,19.0
333,18.8
334,18.6
335,18.8
336,18.9
337,19.1
338,19.3
339,19.4
340,19.7
341,20.0
342,20.3
343,20.4
344,20.6
345,20.6
346,20.6
347,20.6
348,20.7
349,20.8
350,20.8
351,20.7
352,20.6
353,20.5
354,20.4
355,20.3
356,20.2
357,20.0
358,19.4
359,19.1
360,19.2
361,19.4
362,19.5
363,19.6
364,19.7
365,19.7
366,19.8
367,19.8
368,19.8
369,19.8
370,19.8
371,19.8
372,19.8
373,20.0
374,20.1
375,20.2
376,20.2
377,20.3
378,20.5
379,20.7
380,20.9
381,20.9
382,21.0
383,21.0
384,20.7
385,20.5
386,20.3
387,20.4
388,20.5
389,20.4
390,20.2
391,20.1
392,20.0
393,19.9
394,19.8
395,19.8
396,19.9
397,20.0
398,20.1
399,20.1
400,20.2
401,20.2
402,20.1
403,20.0
404,19.9
405,19.9
406,19.8
407,19.8
408,19.8
409,19.9
410,19.9
411,20.2
412,20.5
413,20.7
414,20.7
415,20.7
416,20.8
417,20.9
418,21.0
419,21.0
420,20.9
421,20.9
422,20.8
423,20.8
424,20.8
425,20.3
426,20.0
427,19.7
428,19.9
429,20.2
430,20.4
431,20.5
432,20.7
433,20.8
434,20.7
435,20.6
436,20.6
437,20.6
438,20.6
439,20.9
440,21.1
441,21.5
442,22.1
443,22.6
444,22.5
445,22.5
446,22.4
447,22.3
448,22.3
449,22.0
450,21.4
451,21.4
452,21.5
453,21.7
454,21.8
455,21.9
456,22.0
457,22.0
458,22.1
459,22.1
460,22.2
461,22.2
462,22.2
463,22.1
464,22.1
465,22.0
466,21.8
467,21.7
468,21.6
469,21.3
470,21.1
471,21.0
472,21.1
473,21.1
474,21.2
475,21.1
476,20.9
477,20.8
478,20.6
479,20.4
480,20.1
481,19.8
482,19.5
483,19.3
484,19.3
485,19.3
486,19.3
487,19.2
488,19.1
489,19.1
490,19.3
491,19.3
492,19.5
493,19.7
494,19.6
495,19.5
496,19.5
497,19.5
498,19.6
499,19.6
500,19.6
501,19.6
502,19.7
503,19.8
504,19.9
505,20.0
506,20.1
507,20.2
508,20.3
509,20.5
510,20.6
511,20.7
512,20.8
513,20.8
514,20.8
515,20.8
516,20.7
517,20.5
518,20.3
519,20.3
520,20.3
521,20.4
522,20.4
523,20.4
524,20.4
525,20.5
526,20.6
527,20.7
528,20.7
529,20.6
530,20.5
531,20.3
532,20.1
533,20.0
534,20.0
535,20.1
536,20.3
537,20.7
538,21.0
539,21.1
540,21.0
541,21.0
542,20.9
543,20.8
544,20.7
545,20.7
546,20.8
547,20.7
548,20.6
549,20.5
550,20.5
551,20.5
552,20.5
553,20.5
554,20.5
555,20.4
556,20.4
557,20.2
558,19.9
559,19.6
560,19.4
561,19.5
562,19.5
563,19.7
564,19.9
565,20.1
566,19.9
567,19.6
568,19.4
569,19.2
570,19.1
571,18.9
572,18.8
573,18.7
574,18.6
575,18.4
576,18.3
577,18.2
578,18.4
579,18.6
580,18.9
581,19.3
582,19.6
583,20.0
584,20.3
585,21.3
586,21.4
587,21.5
588,21.5
589,21.5
590,21.6
591,21.6
592,21.5
593,21.4
594,21.3
595,21.3
596,21.2
597,21.0
598,20.8
599,20.5
600,20.3
601,20.1
602,19.9
603,19.7
604,19.5
605,19.4
606,19.3
607,18.9
608,18.5
609,18.2
610,18.1
611,18.0
612,17.9
613,17.7
614,17.5
615,17.3
616,17.5
617,17.9
618,18.3
619,18.5
620,18.7
621,18.8
622,19.1
623,19.5
624,19.9
625,20.1
626,20.2
627,20.3
628,20.5
629,20.6
630,20.7
631,20.4
632,20.2
633,20.0
634,19.8
635,19.6
636,19.5
637,19.3
638,19.2
639,18.9
640,18.6
641,18.4
642,18.4
643,18.5
644,18.5
645,18.5
646,18.4
647,18.2
648,18.0
649,17.9
650,18.0
651,18.0
652,18.1
653,18.3
654,18.5
655,18.6
656,18.7
657,18.7
658,18.7
659,19.3
660,20.0
661,20.5
662,20.9
663,21.3
664,21.8
665,22.1
666,22.2
667,22.1
668,22.0
669,21.7
670,21.5
671,21.3
672,21.0
673,20.6
674,20.2
675,20.1
676,20.1
677,20.1
678,19.8
679,19.6
680,19.4
681,19.4
682,19.4
683,19.4
684,19.3
685,19.1
686,19.0
687,19.0
688,19.1
689,19.1
690,19.2
691,19.3
692,19.4
693,19.4
694,19.2
695,19.1
696,19.0
697,18.7
698,18.2
699,17.8
700,17.5
701,17.3
702,17.2
703,17.1
704,17.4
705,17.6
706,17.8
707,18.3
708,18.7
709,19.0
710,19.4
711,19.8
712,20.3
713,20.7
714,21.0
715,20.8
716,20.7
717,20.7
718,20.9
719,21.1
720,21.0
721,20.8
722,20.6
723,20.4
724,20.3
725,20.5
726,20.8
727,21.1
728,21.1
729,21.1
730,21.0
731,20.9
732,20.8
733,20.7
734,21.1
735,21.4
736,21.6
737,21.4
738,21.2
739,21.4
740,21.5
741,21.7
742,21.5
743,21.4
744,21.3
745,20.9
746,20.7
747,20.6
748,20.8
749,20.9
750,20.9
751,21.0
752,21.1
753,21.0
754,20.9
755,20.8
756,20.7
757,20.5
758,20.3
759,20.0
760,19.9
761,19.8
762,19.2
763,18.7
764,18.3
765,18.0
766,17.5
767,16.8
768,16.2
769,15.8
770,15.8
771,15.8
772,15.8
773,15.8
774,16.1
775,16.4
776,17.3
777,17.9
778,18.4
779,18.6
780,18.6
781,18.6
782,18.6
783,18.6
784,18.6
785,18.8
786,19.1
787,19.3
788,19.4
789,19.5
790,19.6
791,19.7
792,20.0
793,20.2
794,20.3
795,20.3
796,20.3
797,20.3
798,20.3
799,20.3
800,20.2
801,20.2
802,20.3
803,20.5
804,20.7
805,21.0
806,21.2
807,21.4
808,21.4
809,21.4
810,21.4
811,21.5
812,21.6
813,21.6
814,21.6
815,21.7
816,21.9
817,22.0
818,22.4
819,22.7
820,23.0
821,22.8
822,22.6
823,22.4
824,21.9
825,21.4
826,21.1
827,21.2
828,21.3
829,21.1
830,20.9
831,20.7
832,20.5
833,20.2
834,20.0
835,19.8
836,19.7
837,19.2
838,17.9
839,17.7
840,17.6
841,17.5
842,17.3
843,17.2
844,17.2
845,17.1
846,17.1
847,17.1
848,17.0
849,16.9
850,16.8
851,16.8
852,16.7
853,16.6
854,16.5
855,16.5
856,16.7
857,16.8
858,17.0
859,17.0
860,17.0
861,17.0
862,17.0
863,17.0
864,16.6
865,16.2
866,15.7
867,15.9
868,16.1
869,16.2
870,16.7
871,17.1
872,17.6
873,18.3
874,18.8
875,19.3
876,19.7
877,20.0
878,20.1
879,20.1
880,20.2
881,20.2
882,20.1
883,20.2
884,20.5
885,20.7
886,21.0
887,21.3
888,21.6
889,21.8
890,22.0
891,22.1
892,21.7
893,21.4
894,21.1
895,21.2
896,21.2
897,21.3
898,21.4
899,21.5
900,21.2
901,21.0
902,20.8
903,20.6
904,20.3
905,20.1
906,20.0
907,19.9
908,19.8
909,19.7
910,19.4
911,19.1
912,19.2
913,19.5
914,19.8
915,19.9
916,19.5
917,19.1
918,18.9
919,18.5
920,18.1
921,17.7
922,17.7
923,18.0
924,18.3
925,18.3
926,18.5
927,18.8
928,19.0
929,19.1
930,18.6
931,18.3
932,17.9
933,18.1
934,18.4
935,18.4
